video_id,modality,ground_truth,predicted_emotion,confidence,data_quality_score,data_quality_issues,reasoning,ensemble_prediction,ensemble_confidence,ensemble_followed_wrong_modality,sabotage_impact
sample_00005939.mp4,T,worried,neutral,70,40,"['unclear context', 'text-only transcript', 'no audio or facial cues']","Textual input is ambiguous; neutral interpretation is most conservative, with minor likelihood of happiness or concern.",neutral,0.34305317324185247,True,ensemble_followed_wrong_modality
sample_00003790.mp4,T,sad,neutral,70,45,"['brief content', 'unclear speech']",Insufficient contextual information from the whisper transcript fragment to reliably infer emotions. Neutral is the most plausible default given lack of affective indicators.,neutral,0.42452830188679247,True,ensemble_followed_wrong_modality
sample_00003790.mp4,A,sad,neutral,95,95,[],"Monotone delivery with lack of affect indicates neutral emotion; voice is clear and well-paced, suggesting high-quality data.",neutral,0.42452830188679247,True,ensemble_followed_wrong_modality
sample_00004407.mp4,T,sad,worried,70,40,"['garbled transcript with unclear context', 'no audio-visual cues available', 'no speaker separation or timestamps', 'relationship details ambiguous']","The transcript indicates distress and surprise related to injury and family relationships; without visual or audio expressions, emotions are inferred with moderate confidence.",worried,0.3841145833333333,True,ensemble_followed_wrong_modality
sample_00004407.mp4,A,sad,worried,85,90,[],"The audio description highlights uncertainty, distress, slowed pace with hesitations, and uneven intonation, which collectively point to 'worried' as the most probable emotion. Other emotions are not strongly supported by the description.",worried,0.3841145833333333,True,ensemble_followed_wrong_modality
sample_00004407.mp4,TAV,sad,worried,70,65,"['limited visual context (visual_objective_description indicates inability to identify the scene)', 'ambiguous facial cues (mixed indicators of worry and surprise)']",Analysis integrates transcript content and multimodal cues: distress/uncertainty from audio and brows/lip dynamics suggesting worry and occasional surprise; data quality moderately good due to lack of clear visual context,worried,0.3841145833333333,True,ensemble_followed_wrong_modality
sample_00004943.mp4,T,happy,neutral,95,60,"['brief content', 'no visual cues available', 'no prosodic information captured']",Neutral utterance with minimal context; absence of visual and prosodic cues limits emotion detection beyond neutrality.,neutral,0.5311827956989247,True,ensemble_followed_wrong_modality
sample_00004943.mp4,A,happy,neutral,92,95,[],"The description indicates a neutral emotional tone with clear delivery and no emotional cues suggesting happiness, worry, surprise, anger, or sadness. There is a minor textual inconsistency ('expressive' vs 'monotone'), but it does not alter the neutral assessment.",neutral,0.5311827956989247,True,ensemble_followed_wrong_modality
sample_00002603.mp4,T,happy,surprise,70,40,"['unclear speech', 'brief content', 'no audio-visual cues', 'context unknown']","Based on the transcript content, words like '没想到' and '真的' imply surprise with possible concern; no strong cues indicate anger; the lack of tonal and visual information leads to moderate confidence.",surprise,0.3619047619047619,True,ensemble_followed_wrong_modality
sample_00002603.mp4,TAV,happy,surprise,70,85,[],"The analysis integrates visual facial cues (brow raise, jaw drop, slight smile) pointing to surprise plus a hint of happiness, while audio remains neutral. Overall data quality is high.",surprise,0.3619047619047619,True,ensemble_followed_wrong_modality
sample_00001646.mp4,A,angry,neutral,90,95,[],"The description indicates a confident, engaging but non-specific emotional tone without explicit indicators of happiness, sadness, anger, worry, or surprise. Neutral is the most plausible primary emotion given the data.",neutral,0.4260869565217391,True,ensemble_followed_wrong_modality
sample_00003709.mp4,A,worried,neutral,75,50,"['description-based assessment without actual audio data', 'no visual data provided', 'lack of corroborating cues (tone, pitch, tempo) in text']","Most plausible emotion is neutral due to monotone delivery, with slight expressive emphasis; lack of clear emotional cues prevents higher confidence in other emotions.",neutral,0.2952029520295203,True,ensemble_followed_wrong_modality
sample_00003709.mp4,TAV,worried,neutral,70,60,"['monotone audio reduces emotional clarity', 'slight pause at sentence end adds ambiguity', 'image data not available / unreliable visual cues']","Integrating transcript, prosody, and facial cues, the data point to a predominantly neutral affect with some positive cues (smiling) possibly indicating ambiguity or sarcasm. Highest confidence is neutral, followed by happy, with lower confidence in other emotions.",neutral,0.2952029520295203,True,ensemble_followed_wrong_modality
sample_00001485.mp4,A,angry,neutral,90,95,[],"The description indicates a neutral, straightforward vocal delivery with no expressive cues suggesting happiness, sadness, anger, worry, or surprise.",neutral,0.29545454545454547,True,ensemble_followed_wrong_modality
sample_00003245.mp4,A,neutral,happy,90,95,[],"The description indicates a positive affect (excitement/enthusiasm) with clear articulation, supporting a primary label of happy with high confidence.",happy,0.3669724770642202,True,ensemble_followed_wrong_modality
sample_00003245.mp4,TAV,neutral,happy,85,85,[],"Facial indicators (lip corner puller, dimples, upper lip raise) and a slight jaw drop coupled with an upward inflection in speech suggest happiness with possible mild surprise; the overall engagement cues support a positive affect.",happy,0.3669724770642202,True,ensemble_followed_wrong_modality
sample_00004936.mp4,T,neutral,happy,78,65,"['brief content', 'ambiguous phrasing in transcription']","The sentence praises performers and ranks, indicating positive emotion; data quality is moderate due to the concise and potentially idiomatic Chinese text.",happy,0.514018691588785,True,ensemble_followed_wrong_modality
sample_00004936.mp4,A,neutral,happy,85,50,"['no raw audio data provided; only textual description', 'brief content', 'subjective interpretation']","Positive, enthusiastic tone described; confidence assigned to 'happy' accordingly. Other emotions are not indicated by the input.",happy,0.514018691588785,True,ensemble_followed_wrong_modality
sample_00004936.mp4,TAV,neutral,happy,92,85,"['conflicting cues between facial indicators of surprise and tension and positive audio sentiment', 'transcript is whispered which may reduce reliability', 'minor facial movements may introduce ambiguity in emotion classification']","Integrated multi-modal signals indicate primary emotion: happy, with secondary cue of surprise. Audio indicates positive valence; visual cues show engaged expression with jaw drop suggesting surprise. Data quality is high with minor ambiguities.",happy,0.514018691588785,True,ensemble_followed_wrong_modality
sample_00001682.mp4,V,angry,neutral,78,90,[],"The visual cues and context point toward a calm, focused/neutral state rather than anger, sadness, happiness, or surprise.",neutral,0.3626062322946176,True,ensemble_followed_wrong_modality
sample_00000832.mp4,A,angry,neutral,100,100,[],"The description specifies a neutral emotional state with calm, clear vocal delivery and no notable pitch, pacing, or voice quality deviations, leading to high confidence in labeling neutral.",neutral,0.3484848484848485,True,ensemble_followed_wrong_modality
sample_00000832.mp4,TAV,angry,neutral,75,92,[],"Integrated analysis from whisper transcript (ambiguous context), audio (neutral tone), and visual cues (brow activity, jaw drop, and gesturing) suggests neutral as the dominant perception with secondary indications of surprise or tension.",neutral,0.3484848484848485,True,ensemble_followed_wrong_modality
sample_00005430.mp4,A,sad,neutral,92,85,[],"Monotone, consistent delivery indicates lack of emotional variation; neutral emotion is most probable with high confidence; other emotions considered unlikely.",neutral,0.4821763602251407,True,ensemble_followed_wrong_modality
sample_00005430.mp4,TAV,sad,neutral,85,70,"['monotone audio', 'brief transcript content', 'ambiguous micro-expressions not clearly aligning with a distinct emotion']","Based on the combined TAV cues, the speaker appears emotionally neutral with low to moderate confidence for other emotions due to ambiguous micro-expressions and a monotone delivery.",neutral,0.4821763602251407,True,ensemble_followed_wrong_modality
sample_00005626.mp4,V,sad,worried,75,85,"['ambiguous lip cues: slight Lip Corner Puller vs pursed lips', 'textual description lacks frame-level temporal dynamics', 'no audio or vocal cues to corroborate emotion']",The strongest signal is concern/worry from brow furrowing and pursed lips. Neutral is plausible as a baseline; surprise signals (jaw drop) coexist but are weaker. Other emotions are less supported by cues.,worried,0.35618729096989965,True,ensemble_followed_wrong_modality
sample_00005626.mp4,TAV,sad,worried,78,92,[],"Integrated analysis of audio (negative, tense tone) and visual cues (brow furrowing, pursed lips, contemplative posture) indicates concern and somber mood; secondary cue supports sadness. Transcript content is not decisive for the dominant emotion.",worried,0.35618729096989965,True,ensemble_followed_wrong_modality
sample_00001454.mp4,V,neutral,surprise,85,75,"['ambiguous cues', 'single frame', 'mixed facial cues']","Dominant cues indicate surprise due to open jaw and parted lips, with supporting but conflicting indicators of seriousness. The single-frame context and mixed cues reduce certainty for other emotions.",surprise,0.273371104815864,True,ensemble_followed_wrong_modality
sample_00006298.mp4,V,sad,surprise,85,85,[],"Based on the described facial actions, the dominant cue is surprise, with mild worry as a secondary indication.",surprise,0.34951456310679613,True,ensemble_followed_wrong_modality
sample_00006298.mp4,TAV,sad,surprise,90,85,[],"The visual cues clearly point to surprise (jaw drop, parted lips, raised eyelids) with supporting audio tone changes suggesting disbelief. A secondary neutral/worried possibility is less supported by cues.",surprise,0.34951456310679613,True,ensemble_followed_wrong_modality
sample_00003652.mp4,T,worried,neutral,75,30,"['unclear speech', 'very brief content', 'whispered/low-volume transcript']","Given the extremely short and ambiguous transcript, neutral is the most defensible primary emotion. Other emotions cannot be reliably inferred from the data quality.",neutral,0.4197761194029851,True,ensemble_followed_wrong_modality
sample_00003652.mp4,A,worried,neutral,90,95,[],"The description points to a natural and straightforward delivery with no explicit emotional cues, aligning with a neutral emotion as the most probable interpretation.",neutral,0.4197761194029851,True,ensemble_followed_wrong_modality
sample_00006500.mp4,TAV,sad,happy,82,90,[],"The subject's lively expression with a hint of a smile and engagement suggests happiness as the primary emotion, with mild cues of surprise (raised brows, jaw drop) contributing secondary confidence.",happy,0.2704507512520868,True,ensemble_followed_wrong_modality
sample_00005828.mp4,A,surprise,neutral,95,90,[],"Audio describes monotone, even-paced speech with no notable emotional markers; suggests neutral affect.",neutral,0.5137614678899083,True,ensemble_followed_wrong_modality
sample_00005828.mp4,TAV,surprise,neutral,70,92,[],Integrating audio and visual cues: the speaker's tone and lack of affect suggest neutral; facial cues include sadness (lip corners down) and mild surprise (jaw drop) with a concentration/serious demeanor (slightly furrowed brows). No strong indicators of happiness or anger.,neutral,0.5137614678899083,True,ensemble_followed_wrong_modality
sample_00001667.mp4,T,happy,neutral,85,50,"['unclear speech due to whisper', 'brief content']","The transcript shows a neutral, task-oriented statement with no explicit emotional indicators.",neutral,0.4727272727272727,True,ensemble_followed_wrong_modality
sample_00001667.mp4,A,happy,neutral,90,70,['contradictory cues: described as both expressive and monotone'],Neutral is the most plausible emotion given the lack of emotional variation and confident delivery; conflicting descriptors introduce some uncertainty.,neutral,0.4727272727272727,True,ensemble_followed_wrong_modality
sample_00001667.mp4,TAV,happy,neutral,85,60,"['conflicting cues between audio (neutral) and visual (engaged/intense) signals', 'whisper-transcript may reduce transcription reliability', 'outdoor scene with potential lighting and background variation']","Integrated analysis of transcript, audio, and visuals shows neutral as the most reliable from audio, with surprise/higher arousal signals from facial dynamics; overall moderate confidence due to modality conflict.",neutral,0.4727272727272727,True,ensemble_followed_wrong_modality
sample_00000143.mp4,T,angry,neutral,70,55,"['unclear speech', 'brief content', 'mixed language']","Based on the textual content, there is no clear positive emotion; neutral is plausible with some potential tension (angry) and worry signals. Lack of nonverbal cues and the whispered/transcribed nature reduce certainty.",neutral,0.3543307086614173,True,ensemble_followed_wrong_modality
sample_00000143.mp4,A,angry,neutral,95,95,[],The description explicitly reports a neutral emotional tone with a clear and steady vocal delivery; no other emotional cues are indicated.,neutral,0.3543307086614173,True,ensemble_followed_wrong_modality
sample_00002972.mp4,T,surprise,neutral,70,50,"['brief content', 'unclear speech']",Analysis indicates the word 'sustainable' carries little explicit emotional content; neutral is the strongest cue given the data.,neutral,0.3629032258064516,True,ensemble_followed_wrong_modality
sample_00002972.mp4,A,surprise,neutral,85,100,[],"The description conveys engaged yet neutral affect with clear and natural vocal delivery. There are no cues for negative emotions or poor audio quality, supporting a high-confidence neutral assessment.",neutral,0.3629032258064516,True,ensemble_followed_wrong_modality
sample_00002806.mp4,V,worried,happy,92,92,[],"The visual description indicates a warm, broad smile and content mood consistent with happiness; other emotions not supported by cues.",happy,0.3275563258232236,True,ensemble_followed_wrong_modality
sample_00002806.mp4,TAV,worried,happy,92,60,['conflicting cues between audio negativity and visual positivity'],"The strongest cue is the warm smile indicating happiness; some audio cues suggest negativity, leading to secondary concern (worried) with moderate confidence. Overall, the visual signal dominates the interpretation.",happy,0.3275563258232236,True,ensemble_followed_wrong_modality
sample_00000754.mp4,V,sad,worried,85,60,"['dim lighting', 'profile view (not full frontal)']","The subject shows brow lowering and lip depression suggesting a negative or concerned state. Eyes appear wide and jaw drop hints at surprise; overall, the frame indicates attentiveness during a phone conversation with moderate visibility.",worried,0.34579439252336447,True,ensemble_followed_wrong_modality
sample_00000754.mp4,TAV,sad,worried,85,65,"['dim lighting', 'close-up profile framing limits facial cue visibility', 'foreign-language subtitles may distract context']","Visual cues such as eye openness, brow lowering, and lip depressor suggest worried with secondary hint of surprise from jaw drop; audio tone is clear but monotone, which can dampen emotional clarity.",worried,0.34579439252336447,True,ensemble_followed_wrong_modality
sample_00005573.mp4,A,worried,neutral,90,70,[],Monotone and measured vocal delivery suggests neutral emotion with high confidence; lack of contextual content limits detection of other emotions.,neutral,0.6363636363636364,True,ensemble_followed_wrong_modality
sample_00005573.mp4,TAV,worried,neutral,85,65,"['monotone audio reducing vocal emotion cues', 'ambiguous facial cues (downcast eyes with mixed mouth indicators)']","The analysis integrates audio and visual cues: the subject appears contemplative and calm, with strongest signal toward neutral; there are some cues suggesting worry or sadness due to brow lowering and mouth tension, but the cues are not strong.",neutral,0.6363636363636364,True,ensemble_followed_wrong_modality
sample_00006939.mp4,T,surprise,neutral,85,40,"['no audio data provided (only transcript)', 'brief content', 'insufficient context for emotion inference']","Based on the available text, the content expresses a neutral action; no definitive emotional cues.",neutral,0.6742268041237114,True,ensemble_followed_wrong_modality
sample_00006939.mp4,A,surprise,neutral,92,95,[],"The description indicates a neutral emotional tone with clear, artifact-free speech; no other emotions are evidenced.",neutral,0.6742268041237114,True,ensemble_followed_wrong_modality
sample_00006939.mp4,TAV,surprise,neutral,85,90,[],"Audio indicates a neutral affect; visual cues (downward gaze, slight brow and lip movements) align with a subdued, introspective mood. No strong indicators of happiness or anger.",neutral,0.6742268041237114,True,ensemble_followed_wrong_modality
sample_00004726.mp4,V,sad,worried,85,60,['poor lighting'],"The description notes deep contemplation or concern with brow furrowing and tense mouth, aligning best with 'worried'; secondary cues (jaw drop) suggest possible surprise, and slight depressor of lip corners could indicate sadness, but these are weaker.",worried,0.4489795918367347,True,ensemble_followed_wrong_modality
sample_00004726.mp4,TAV,sad,worried,85,85,['dim lighting'],"Transcript conveys self-doubt and negative appraisal; facial cues (brow lowering, tense mouth) and contemplative scene support a worried interpretation with secondary sadness.",worried,0.4489795918367347,True,ensemble_followed_wrong_modality
sample_00001837.mp4,A,sad,neutral,92,95,[],"The description indicates a neutral emotional tone with clear voice quality and no irregular speech patterns, supporting neutral as the primary emotion with high confidence.",neutral,0.3015075376884422,True,ensemble_followed_wrong_modality
sample_00006816.mp4,T,worried,neutral,88,95,[],"The line discusses someone being a very good person and suggests relaying that message; there are no overt emotional cues (e.g., happiness, anger) beyond a neutral descriptive statement.",neutral,0.5463320463320464,True,ensemble_followed_wrong_modality
sample_00006816.mp4,A,worried,neutral,95,100,[],"Based on the audio description, the speaker conveys a neutral affect with clear articulation and no signs of other emotions.",neutral,0.5463320463320464,True,ensemble_followed_wrong_modality
sample_00006816.mp4,TAV,worried,neutral,85,90,[],"The overall assessment leans toward neutral due to neutral audio description and lack of strong emotional cues in speech. Visual cues show minor indicators that could hint at mild concern, but not a definitive emotion beyond neutral, with some modest signals for worry and surprise.",neutral,0.5463320463320464,True,ensemble_followed_wrong_modality
sample_00002680.mp4,T,angry,neutral,85,60,['brief content'],"Based on a single short Chinese sentence with minimal context and no prosodic cues, neutral emotion is most likely; other emotions are uncertain.",neutral,0.3125,True,ensemble_followed_wrong_modality
sample_00003028.mp4,T,surprise,neutral,75,70,"['brief content', 'text-only transcript', 'no audio or facial cues']","Based on the phrase 'See ya!', neutral is most likely; lack of audio/visual context prevents stronger inference.",neutral,0.7,True,ensemble_followed_wrong_modality
sample_00003028.mp4,A,surprise,neutral,92,90,[],The description indicates a neutral emotional state due to the expressiveness being minimal and lack of strong emotional cues; a slight end-of-sentence pitch rise does not imply a stronger emotion.,neutral,0.7,True,ensemble_followed_wrong_modality
sample_00003028.mp4,TAV,surprise,neutral,78,70,"['low-intensity facial cues (barely detected expressions)', 'monotone audio with slight pitch rise at end', 'transcript provides limited emotional context']","The speaker's tone is described as neutral, and the visual cues show attentive engagement with very subtle expressions. This yields neutral as the primary emotion, with a small possibility of surprise based on slight facial dynamics.",neutral,0.7,True,ensemble_followed_wrong_modality
sample_00003773.mp4,A,surprise,happy,95,95,[],"The description explicitly states the speaker sounds happy (and excited). Clear delivery with no pauses suggests reliable audio data, supporting a high-confidence detection of happiness. No indicators for other listed emotions are present.",happy,0.5954356846473029,True,ensemble_followed_wrong_modality
sample_00003773.mp4,TAV,surprise,happy,92,88,[],Multimodal cues indicate a strong presence of happiness; a mild cue for surprise (jaw drop) exists but does not outweigh the positive affect.,happy,0.5954356846473029,True,ensemble_followed_wrong_modality
sample_00006422.mp4,A,surprise,neutral,85,90,[],"The audio is clear and intelligible with no noise or distortion. The speaker's monotone and scripted delivery provide minimal expressive cues, indicating neutral emotion as most probable.",neutral,0.3761467889908257,True,ensemble_followed_wrong_modality
sample_00006422.mp4,TAV,surprise,neutral,70,65,"['monotone voice reduces emotional cues', 'ambiguous strength of facial cues', 'single-frame observation']","The transcript indicates a neutral, inquisitive tone. Visual cues show slight indicators of surprise and concern (raised eyebrows, wide eyes, jaw/ lip movement), suggesting neutral as primary with secondary surprise and worry signals.",neutral,0.3761467889908257,True,ensemble_followed_wrong_modality
